RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
96550,2826,91915,zip,CA,CA,Chula Vista,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.471066,2442.408277,2444.529703,2435.781882,2472.752199,2497.358168,2529.534959,2561.79566,2623.920972,2678.422701,2697.531325,2709.486307,2725.928652,2765.999208,2755.581759,2797.847327,2789.80998,2906.533605,2938.500113,3042.08429,3093.243667,3151.017287,3172.66733,3147.889294,3102.070184,3087.580601,3072.197987,3093.692117,3127.862207,3181.226689,3243.116506,3281.394545,3303.632136,3298.881423,3306.078913,3294.802139,3288.177684,3288.492409,3247.445653,3226.651162,3196.041616,3241.659747,3267.828147,3272.351488,3270.197817,3258.776096,3269.719427,3266.860503,3321.373456,3317.831502
97752,2829,94545,zip,CA,CA,Hayward,"San Francisco-Oakland-Berkeley, CA",Alameda County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580.007743,2564.069851,2560.788727,2517.156828,2547.251696,2548.723155,2563.233302,2544.880423,2541.379417,2544.340992,2559.661073,2554.065035,2575.592837,2547.351028,2548.348184,2538.734736,2558.577194,2545.438084,2568.982319,2566.236491,2588.887061,2563.665371,2576.019504,2577.87056,2585.060934,2545.262553,2529.553346,2554.460339,2615.220877,2635.282973,2643.845461,2594.611111
98541,2842,96001,zip,CA,CA,Redding,"Redding, CA",Shasta County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357.056636,1365.623787,1376.139157,1359.230071,1366.736986,1357.411522,1356.302708,,1390.463125,1409.665703,1389.301892,1402.353869,1390.168852,1427.699699,1442.952483,1457.66476,1436.687117,1434.545759,1446.234986,1449.265316,1453.643019,1441.32972,1458.941065,1475.036664,1495.830979,1522.550148,1525.156845,1506.666393,1467.563547,1491.557221,1504.371923,1539.541667
96496,2847,91754,zip,CA,CA,Monterey Park,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983.925768,2009.532319,2063.278104,2157.943086,2196.16016,2187.275915,2173.624309,2109.949123,2125.662547,2112.190403,2151.851761,2186.594752,2152.851383,2224.951695,2189.228656,2267.369733,2201.193087,2246.664317,2241.856951,2285.286825,2303.874399,2313.55422,2396.74354,2399.049294,,2357.326947,2326.918708,2333.49337,2363.959067,2390.676004,2352.198738,2347.535914,2345.662196,2414.172919,2408.051864,2395.592617,2368.777778
96508,2850,91768,zip,CA,CA,Pomona,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832.430689,1747.5
96559,2878,91941,zip,CA,CA,La Mesa,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.476112,1933.173517,1986.828886,1987.030175,2019.119927,2008.96345,2034.646004,2078.663524,2123.935953,2123.674608,2111.332443,2141.053751,2200.127605,2242.702203,2265.473006,2321.776238,2362.133011,2407.554372,2434.283278,2449.458455,2467.681896,2455.786645,2428.75457,2415.0662,2437.037188,2438.557674,2461.983372,2449.805813,2483.056058,2469.623656,2511.559725,2521.602779,2574.101293,2578.47239,2594.389629,2527.901386,2502.215633,2490.553201,2519.347327,2532.503431,2526.802838,2525.803773,2565.984814,2615.515672,2661.87502,2648.627106,2620.674726,2643.491667
96095,2884,90230,zip,CA,CA,Culver City,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.564423,2542.166618,2522.509532,2489.222007,2413.817122,2366.650802,2395.758901,2415.870927,2433.181011,2410.470662,2383.216398,2325.545042,2304.783621,2346.482044,2378.557892,2402.984254,2399.694158,2432.24003,2459.588521,2505.196967,2536.064008,2586.210886,2567.887327,2583.337406,2611.464164,2653.37527,2678.334143,2721.781431,2794.999739,2846.273475,2880.674882,2904.384734,2861.643925,2821.270096,2716.772771,2761.268855,2792.025055,2865.490945,2894.054167,2883.466974,2874.053138,2867.431276,2875.176715,2933.420608,2961.018553,2954.050852,2883.413428,2791.114989,2775.519476,2831.91913,2923.526607,2938.795517,2952.615635,2942.591294,2995.388973,2983.333228,2955.938682,2943.826625,2920.030522,2947.884127
96936,2887,92595,zip,CA,CA,Wildomar,"Riverside-San Bernardino-Ontario, CA",Riverside County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.24934,2472.118626,2481.403374,2480.552134,2488.058412,2517.621184,2550.801376,2561.626721,2546.168493,2541.561715,2558.631622,2585.564716,2543.297664,2517.466272,2541.459102,2519.465964,2516.535329,2512.307163,2608.129377,2686.033486,2734.873873,2728.965133,2709.951344,2650.19884,2604.866559,2571.683,2537.958649,2570.507937
97414,2902,93703,zip,CA,CA,Fresno,"Fresno, CA",Fresno County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595
98327,2909,95632,zip,CA,CA,Galt,"Sacramento-Roseville-Folsom, CA",Sacramento County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344
95989,2910,90008,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.655711,1562.53478,1554.180964,1567.787502,1614.597373,1642.705497,1615.483588,1604.036219,1610.376287,1671.989303,1683.984564,1697.548658,1679.578237,1689.67677,1707.964992,1733.858943,1703.952822,1703.142683,1691.944087,1707.421105,1736.520431,1748.692532,1772.881886,1732.430917,1753.844169,1759.072147,1783.363132,1781.10434,1776.966386,1794.63261,1811.996067,1825.501119,1805.739285,1768.806381,1795.107032,1796.43985,1835.156414,1825.670313,1858.326284,1873.536027,1905.784076,1913.880256,1906.863059,1901.806384,1915.234379,1945.325407,1962.654299,2007.206118,2027.139388,2062.091651,2059.493085,2115.626335,2114.198112,2161.079132,2128.385179,2140.592734,2120.564025,2131.478219,2134.562879,2120.496124,2150.049362,2157.939412,2178.49061,2164.903704,2162.848341,2193.168388,2209.645987,2310.665499,2313.785302,2306.203436,2220.5146,2226.276553,2286.989728,2332.647891,2349.716674,2334.242759,2316.453659,2336.937818,2296.644444
96513,2916,91773,zip,CA,CA,San Dimas,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922.170914,1920.133028,1920.834225,1978.548815,2028.380334,2113.264992,2150.40671,2199.010088,2215.963264,2247.343825,2241.895617,2267.001163,2247.617275,2269.703628,2271.911118,2293.008615,2338.682524,2337.823036,2377.670139,2352.23424,2302.169507,2274.567681,2235.417274,2300.556936,2355.721389,2426.957746,2425.103359,2400.629094,2427.692763,2442.344625,2432.448655,2387.382021,2360.790411,2371.183674,2410.539577,2420.443589,2475.725728,2481.32614,2487.519295,2598.6085,2627.26457,2695.719395,2588.312114,2561.151344,2552.466637,2532.051915,2540.405594,2568.063492
97495,2922,93955,zip,CA,CA,Seaside,"Salinas, CA",Monterey County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2263.242254,2257.34114,,2324.754606,2317.625939,2289.275766,2358.083882,2383.072494,2444.833844,2380.668869,2403.09305,2374.70093,2395.825291,2405.026937,2421.745336,2434.900716,2432.532168,2483.504127,2531.170716,2554.20719,2592.008599,2588.955168,2599.488863,2568.126855,2554.390038,2536.832996,2558.922931,2501.107062,2569.791271,2647.422803,2754.925089,2767.898126,2693.237216,2674.166667
96162,2934,90504,zip,CA,CA,Torrance,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2388.942038,2387.795798,2396.16949,2421.728095,2452.477764,2520.656824,2485.761217,2461.257168,2393.80393,2412.776973,2456.757975,2506.769295,2542.606255,2538.296614,2558.501081,2522.497309,2538.655125,2539.004462,2616.087582,2624.431716,2585.47619
97994,2939,95126,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,,,,,,,,,,,,,,,,,,,,,,,,,,,,2423.418302,2418.268372,2431.423884,2450.192278,2459.504056,2457.904618,2472.179979,2489.605863,2510.682381,2532.639643,2550.808907,2613.296576,2601.275286,2587.142133,2558.467434,2565.594438,2600.208883,2564.269347,2553.901899,2527.971426,2558.766488,2592.32554,2605.720352,2658.616288,2680.461078,2711.07863,2708.806341,2712.436896,2709.107121,2683.176238,2656.483231,2611.765542,2655.541072,2666.647646,2708.442198,2682.145679,2678.158687,2678.336463,2640.324666,2607.478556,2559.788239,2496.584122,2461.965105,2453.767926,2485.909562,2494.564982,2464.200411,2449.117731,2462.244089,2489.088665,2511.276141,2560.089222,2616.50234,2656.442358,2640.533278,2618.038969,2602.333498,2628.486594,2660.690374,2688.15542,2702.951611,2733.925088,2781.373842,2829.557828,2852.741916,2863.085036,2829.580132,2783.148524,2737.843611,2723.702435,2736.058713,2763.529646,2773.18,2784.801419,2789.330953,2816.267543,2836.139224,2834.740177,2816.187285,2784.217983,2764.322489,2760.207773,2762.502574,2782.659416,2798.792636,2842.536871,2855.635919,2894.508156,2891.277391,2906.706778,2873.821131,2873.562196,2860.286098
98129,2943,95348,zip,CA,CA,Merced,"Merced, CA",Merced County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1773.601137,,1852.444194,1859.951072,1870.354153,1858.195635,,1924.732205,1941.671331,1949.407683,1926.783039,1928.388395,1916.615808,1902.577555,1906.1323,1901.092805,1901.479193,1906.837961,1892.789107,1897.38506,1888.305231,1939.920971,1945.782085,1959.12538,1934.996297,1964.092585,1982.930933,1984.97035,1960.896428,1963.848351,1962.490039,1966.385726,1973.922828,1989.835547,2006.465747,2001.50598,2001.372337,2015.551158,2030.114109,2051.943659,2061.172159,2068.269841
96843,2950,92373,zip,CA,CA,Redlands,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,,,,,,,,,,,,,,,1329.516416,1293.077969,1325.820676,1340.003991,1389.229328,1397.584585,1401.640811,1391.21606,1359.65791,1338.063665,1362.510604,1386.755687,1428.840327,1438.986263,1460.412092,1459.902881,1458.73168,1457.533493,1475.37285,1487.644522,1490.458133,1486.953111,1492.450123,1501.405323,1488.508025,1480.484492,1500.506608,1540.189657,1570.0699,1559.612246,1546.042757,1530.012561,1538.863903,1547.281869,1567.345029,1583.310602,1594.395216,1601.346006,1606.111198,1625.078046,1625.587638,1627.100664,1623.02678,1626.287531,1633.428616,1633.209003,1646.636027,1656.553175,1656.793211,1660.408516,1645.266345,1652.358223,1646.038827,1671.243574,1688.479909,1715.911572,1721.319998,1742.100802,1751.568104,1789.160992,1809.988986,1848.491469,1880.77613,1885.736097,1934.92597,1961.480455,2030.633552,2045.031117,2061.270804,2052.923798,2061.112315,2076.459713,2089.046537,2099.277533,2122.48913,2167.144412,2191.380667,2199.112974,2193.764666,2180.966401,2181.632812,2194.644865,2191.074992,2180.211656,2194.639057,2205.601686,2230.535225,2205.144363,2198.788921,2169.254851,2164.76124,2156.351202,2145.895063,2146.972096,2146.505324,2166.917933,2161.899655,2193.792852,2218.303509,2272.877068,2263.491306,2249.776037,2219.434582,2227.422511,2279.667158,2287.642857
96295,2953,91107,zip,CA,CA,Pasadena,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,1909.614331,1928.498206,1931.384354,1937.609951,1970.439433,2028.788902,,2017.124613,2040.599467,2025.956038,2050.165693,2043.088287,2097.322188,2108.411653,2118.302526,2116.700499,2136.685513,2138.278113,2169.272205,2151.198562,2174.317318,2162.394396,2166.1388,2140.3474,2145.106916,2165.516917,2193.622397,2201.833727,2205.760957,2201.713688,2234.987041,2244.254735,2262.157259,2220.278049,2227.523348,2234.389982,2233.907742,2229.699174,2220.996734,2257.479876,2286.185147,2304.943724,2287.854979,2271.28727,2263.587323,2293.236666,2312.564866,2323.113,2317.785314,2303.316965,2295.364723,2258.211652,2239.554642,2237.507305,2261.810241,2285.384133,2303.405886,2315.442333,2327.695051,2309.193915,2305.957015,2308.545519,2316.411044,2333.28944,2340.400994,2377.303357,2409.164813,2455.735029,2500.305017,2561.935735,2556.297647,2589.720886,2544.855229,2581.821207,2623.695259,2722.102296,2799.520378,2810.859721,2810.561308,2802.662609,2777.649738,2766.280492,2740.376508,2768.103155,2769.616596,2785.561149,2781.47323,2819.954947,2831.567862,2858.739174,2855.837379,2862.34753,2869.064031,2857.102839,2870.217209,2825.856434,2859.239738,2871.978854,2930.154319,2890.122063,2843.848215,2850.236254,2894.783793,2957.7829,2954.576401,2944.237628,2921.223831,2922.195299
96494,2958,91750,zip,CA,CA,La Verne,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2396.919249,2369.409699,2364.183931,2388.815065,2420.047209,2404.102952,2413.647358,2401.580674,2452.066054,2457.142278,2494.515453,2497.523545,2449.120025,2462.246032,2491.5
96268,2959,91007,zip,CA,CA,Arcadia,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,1943.567074,1952.716682,1973.275644,1968.079558,1981.340531,1939.193125,1965.037453,1984.818571,2010.881031,1998.177979,1981.7203,1984.342855,1980.308579,2013.680201,2038.945628,2079.995452,2063.17181,2069.896379,2076.852524,2076.826145,2080.233367,2081.022513,2112.194715,2117.128573,2117.297306,2137.433417,2137.012659,2133.225402,2119.412357,2137.195921,2148.843569,2136.867157,2141.697355,2127.456152,2192.120451,2187.158764,2228.560301,2185.956744,2209.235423,2208.759509,2214.111027,2222.918261,2227.640718,2239.06135,2249.619705,2257.913988,2250.447252,2242.539914,2237.535594,2246.628922,2248.632428,2253.527979,2291.262944,2260.071533,2268.181617,2254.299932,2240.633554,2254.908954,2245.051139,2294.55784,2335.326336,2352.546215,2399.400446,2394.404642,2425.678805,2452.799567,2493.603975,2511.706398,2517.485874,2540.352148,2545.611456,2576.894967,2571.785439,2580.103229,2562.194001,2551.353857,2591.243035,2627.429077,2642.580229,2673.519959,2692.359,2717.703378,2724.133705,2727.403684,2756.482799,2761.814388,2740.41275,2759.521643,2761.61422,2828.428488,2797.222635,2789.492034,2773.433472,2823.225873,2868.761624,2864.826172,2872.148814,2852.998072,2908.977071,2883.161562,2925.798636,2906.923363,2918.456546,2902.104946,2904.377449,2932.595238
98154,2963,95377,zip,CA,CA,Tracy,"Stockton, CA",San Joaquin County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.661657,2637.892972,2803.144804,2828.351866,2880.299505,2877.452428,2906.285366,2833.654774,2803.143379,2834.046621,2860.704651,2845.218779,2802.537557,2845.186469,2916.18218,2931.657748,2909.520778,2868.0149,2823.452357,2814.322249,2724.762212,2733.148505,2714.894048,2824.305791,2885.186781,2922.744871,2926.171179,2910.137566,2933.89353,2915.372966,2900.499926,2837.88557,2859.596074,2850.957261,2889.072284,2904.007165,2945.126961,2974.768068,3002.92576,3008.710653,3011.537753,2962.959567,2935.855402,2941.354326,2938.170167,2939.415404
96645,2966,92103,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,1639.246797,1677.412598,1689.639705,1702.813845,1700.063246,1705.659529,1714.120903,1726.558796,1738.630613,1780.837,1789.76256,1795.538348,1791.132291,1779.619987,1799.430597,1789.714551,1795.908712,1795.080493,1820.359949,1855.876103,1863.904617,1860.359629,1849.03873,1836.657803,1844.369577,1866.676113,1890.138298,1913.082243,1922.240468,1952.28602,1964.5397,1975.212936,1980.945674,1977.21145,1968.472601,1955.710595,1951.437016,1975.985004,1990.317968,2000.392645,2005.229895,2011.435252,2031.470045,2033.798462,2064.076696,2085.152416,2090.338914,2083.454008,2072.911885,2065.960633,2072.557277,2076.777664,2105.408718,2101.555394,2112.688947,2108.847391,2115.664103,2108.331016,2104.55608,2120.040574,2133.725118,2152.387977,2133.954026,2142.090016,2143.334346,2158.729586,2164.222661,2175.38264,2187.830696,2198.718265,2207.567904,2208.84178,2182.072771,2187.129266,2198.932885,2238.467285,2272.858417,2312.845713,2348.539,2382.858676,2418.821367,2420.875457,2465.045817,2483.537919,2538.851023,2540.06489,2583.1231,2628.170645,2676.986689,2706.255504,2714.563149,2744.045458,2762.824275,2784.114869,2777.201096,2807.645546,2812.316146,2811.687216,2807.0043,2830.571982,2858.812796,2849.382853,2869.328435,2869.339295,2872.582374,2854.822069,2846.644479,2845.187834,2826.264861,2830.618343,2848.953053,2882.308248,2908.524605,2913.604347,2893.571404,2888.009321,2871.884227,2891.49256,2896.724764,2906.623476
97557,2987,94102,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2998.869595,3017.219462,3012.504481,2970.630169,2897.091106,2900.834043,2887.657307,2888.619184,2921.379815,2898.790062,2957.182675,2936.935073,2995.124175,2985.127102,2991.631742,2949.293907,2962.32131,2980.718938,2985.819789,2923.843663,2844.081656,2794.026781,2768.085093,2715.28751,2627.190968,2514.559014,2415.261845,2382.794529,2367.912874,2374.310029,2381.867658,2390.504865,2417.218484,2425.963792,2500.291778,2575.400958,2629.581484,2596.720357,2580.811316,2553.5579,2577.338285,2567.458022,2606.829236,2591.741545,2598.850138,2582.453245,2608.558741,2626.593707,2632.354267,2643.741759,2654.498963,2667.838458,2650.826321,2633.940747,2627.963838,2672.619851,2688.302684,2684.53415,2663.711743,2627.97228,2633.081383,2612.85822,2599.767487,2570.389414,2541.111699,2527.038013,2520.618667,2520.396504,2561.072051,2604.384984,2634.086144,2632.12483,2631.060371,2641.092815,2630.468613,2609.893199,2601.903571
96733,3001,92220,zip,CA,CA,Banning,"Riverside-San Bernardino-Ontario, CA",Riverside County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.243433,1894.539998,1908.608253,1888.804098,,1892.185837,1923.462384,1960.141427,1981.202965,1997.5
96169,3009,90601,zip,CA,CA,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2107.309825,2110.674296,2148.091007,2199.853393,2213.239588,2172.486219,2152.071037,2155.295616,2194.039071,2192.261616,2177.671206,2197.820299,2227.526945,2247.093946,2209.530107,2202.883449,2196.351479,2187.080182,2182.537031,2216.272872,2266.124401,2317.972899,2365.295528,2387.055156,2422.118244,2376.473137,2378.481584,2352.80674,2358.921069,2260.435889,2210.694444
97847,3011,94801,zip,CA,CA,Richmond,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922.094982,1917.16581,1922.172347,1940.171774,1926.258973,1981.538142,1948.404035,2082.409662,2068.893127,2100.679471,2015.69362,2027.193294,2004.547966,2049.056355,2065.206397,2063.084163,2012.931003,2160.33751,2214.5
96524,3012,91791,zip,CA,CA,West Covina,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2679.908995,2620.852459,2580.914356,2478.508032,2519.894616,2570.018794,2678.012519,2697.469017,2659.338341,2613.768195,2587.10222,2581.305727,2661.16538,2715.538146,2777.59488,2726.515421,2695.138354,2686.081633,2687.095559,2687.181697,2710.211223,2760.427573,2782.889124,2736.352403,2773.255556
96212,3014,90712,zip,CA,CA,Lakewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3372.5
97569,3023,94115,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,,,,,,,,,,,,,3142.673276,,3067.900615,,3072.764138,3143.786343,3102.748985,3078.568362,3019.941336,2981.844884,2989.435359,2956.644288,2990.29788,3044.860822,3072.917578,3078.235926,3062.946766,3091.121823,3110.559986,3107.813813,3106.980771,3102.904326,3086.822124,3066.409527,3082.789237,3100.236937,3140.747418,3140.71532,3173.867441,3201.349867,3235.201781,3261.452335,3261.773373,3247.89041,3195.880245,3171.316144,3163.823318,3218.63163,3243.686948,3277.802581,3285.66651,3273.600486,3295.267681,3291.850677,3313.383245,3259.320845,3269.291935,3253.839488,3280.150501,3265.162584,3261.767586,3232.178024,3213.70413,3209.350854,3172.658587,3070.297911,2910.822989,2803.199125,2750.643712,2723.729487,2704.121193,2696.984694,2727.453052,2776.253662,2818.759723,2866.551434,2902.755277,2963.537166,2999.302688,3005.578265,2951.744538,2962.615516,2990.317869,3100.73692,3109.695211,3116.721484,3087.983772,3122.759722,3163.247297,3183.264107,3201.804772,3195.131223,3176.663213,3104.207972,3064.060565,3051.022682,3087.920171,3095.557402,3125.799573,3142.018259,3165.439486,3158.577834,3134.552377,3129.728028,3115.76612,3130.749044,3146.97622,3171.377979,3169.100976,3173.081894,3180.434292,3192.258246,3204.097599,3215.610124,3229.711972,3228.264681,3216.041603,3208.69973
97986,3031,95118,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3190.071586,3270.49251,3312.223083,3280.315344,3329.400947,3288.788386,3339.806396,3328.178168,3350.404889,3345.700922,3306.240571,3342.273251,3329.158166,3418.123526,3423.901787,3564.613509,3574.456113,3594.733413,3529.511901,3602.745394,3594.177534,3576.25
97076,3044,92883,zip,CA,CA,Corona,"Riverside-San Bernardino-Ontario, CA",Riverside County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2739.721609,2871.94699,,2744.889607,2777.727606,2771.312388,2832.209611,2825.269166,2870.319419,2842.896455,2855.950124,2856.349036,2880.580822,2931.915942,2955.668642,3027.99354,3019.740929,3044.104901,2977.651208,3007.109791,2910.901384,2974.129909,2906.090098,3032.349835,3036.288387,3230.213089,3321.76141,3333.657682,3265.793975,3201.643995,3213.59992,3280.916667
96241,3045,90807,zip,CA,CA,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,1480.675437,1517.292397,1557.818218,1547.561471,1545.165274,1523.595595,1524.637047,1526.281486,1544.032444,1553.317756,1562.41665,1584.11821,1578.059932,1594.396931,1544.905888,1604.15927,1614.704338,1672.353273,1658.240463,1690.002562,1703.557153,1702.610141,1712.880393,1715.333588,1721.036052,1694.694658,1716.479272,1729.907256,1772.465675,1783.447988,1790.909117,1788.465099,1811.215775,1824.550716,1814.242615,1777.37525,1768.676515,1737.194845,1757.417674,1781.546392,1811.413559,1824.656294,1836.446769,1869.560008,1878.633632,1877.123365,1878.514543,1874.820197,1843.254853,1830.149988,1850.22505,1886.62439,1911.933481,1922.971384,1954.873861,1972.449788,1994.958836,1995.976567,2039.071796,2040.600489,2080.30243,2062.532902,2074.886709,2102.242613,2134.042676,2194.685615,2188.130408,2166.2969,2149.361167,2161.833172,2216.57045,2201.382583,2224.400528,2230.748057,2263.725541,2223.702772,2195.702755,2193.181751,2279.707996,2337.198446,2354.624531,2311.392124,2286.225579,2289.150562,2357.9571,2363.213759,2331.332553,2305.822885,2347.556543,2390.385798,2407.413476,2426.991839,2512.201011,2496.537471,2472.966445,2470.39676,2444.25
